Date,Diff,Close-Open,High-Low,RSI,Close-EMA,MACD-Signal,ADX,CCI,NormATR,Close-BBup,Close-BBmid,Close-BBlow,Diff_t+1
2021-08-06,-56.399999999999636,-66.19999999999891,113.45000000000073,67.01756508485751,252.74695812618847,45.463440378724556,14.26492922496312,136.05249409809562,0.9238068177324963,-220.46079822064712,76.69999999999163,373.8607982206304,20.049999999999272
2021-08-09,20.049999999999272,-23.100000000000364,141.70000000000073,67.62889010389188,236.4240303760289,44.645625392889315,14.814209834822877,103.41262249147661,0.9190168432296999,-89.33727950151115,22.129999999993743,133.59727950149863,21.850000000000364
2021-08-10,21.850000000000364,5.300000000001091,157.0,68.31805483167061,223.83749299255942,42.33476407997168,15.527669967679385,92.99321229016229,0.9211108421092116,-24.89268707586598,14.109999999991487,53.11268707584895,2.149999999999636
2021-08-11,2.149999999999636,-45.04999999999927,176.20000000000073,68.38936809838478,195.85582726021858,37.855531954903995,15.843014649998054,74.31092619639178,0.9325014139766059,-28.472207722021267,11.569999999992433,51.61220772200613,82.14999999999964
2021-08-12,82.14999999999964,60.75,88.60000000000036,71.06900333196988,240.93838362552196,37.27114845338137,16.34953780383206,85.70671458477473,0.9022498093438356,-6.2217980678833555,79.75999999999112,165.7417980678656,164.6999999999989
2021-08-13,164.6999999999989,143.39999999999782,167.29999999999927,75.5449227210076,351.553265808785,44.341814623783506,17.67569544734652,110.03556042680178,0.9068944992266511,-13.56102281346466,186.27999999999156,386.12102281344596,33.95000000000073
2021-08-16,33.95000000000073,44.64999999999782,108.65000000000146,76.3569185569233,334.10283036761393,47.39463811210288,19.109944602892007,115.14218704192271,0.8872457853611944,-81.87577002182661,159.26999999999316,400.41577002181293,51.54999999999927
2021-08-17,51.54999999999927,69.34999999999854,133.14999999999782,77.57450651857033,334.2324529852649,48.7842905100149,20.613412493071653,123.87858072916687,0.8785579807086507,-108.20597327454016,143.91999999999462,396.0459732745294,-45.75
2021-08-18,-45.75,-123.10000000000218,166.0,73.93539170643089,250.01812592056376,42.738003658868365,22.31822031477956,128.47561647432232,0.8896193008552853,-131.5749517881086,40.84999999999127,213.27495178809113,-118.34999999999854
2021-08-20,-118.34999999999854,68.0,133.5,65.38968769746502,114.11237579782392,27.61739954373698,22.404964579650727,53.96917723873797,0.9157324518520461,-203.9778711074905,-94.72000000000844,14.53787110747362,45.95000000000073
2021-08-23,45.95000000000073,-95.79999999999927,196.79999999999927,66.98522074152848,138.72072569144802,18.024132744864914,22.895019059146126,62.964781892195866,0.9331675996502148,-158.26433192811965,-42.24000000000524,73.78433192810917,128.14999999999782
2021-08-24,128.14999999999782,63.19999999999709,151.79999999999927,71.00044167212843,231.2879622659202,17.602920112602533,23.605038144542302,95.01593794336006,0.9250550579960126,-61.62276435344029,73.59999999999127,208.82276435342283,10.05000000000291
2021-08-25,10.05000000000291,-19.349999999998545,94.95000000000073,71.29528171943353,209.15956729713434,15.375667289451314,24.55734113739113,112.0441056136083,0.8992319136049781,-63.82694950477162,79.63999999999942,223.10694950477045,2.25
2021-08-26,2.25,8.950000000000728,80.29999999999927,71.36547349598113,183.2216249908488,11.600357703105544,25.304759518776788,93.0161261508588,0.8693639954019488,-90.00259032605754,68.27999999999884,226.56259032605521,68.29999999999927
2021-08-27,68.29999999999927,62.650000000001455,156.45000000000073,73.48503883947419,217.9854083254031,11.241381228791909,26.18152619013534,95.02840543944728,0.87086135761121,-50.136483974063594,85.63999999999942,221.41648397406243,225.84999999999854
2021-08-30,225.84999999999854,155.20000000000073,186.65000000000146,79.01628772977557,384.65735388201574,23.071365856450257,27.897858253325136,182.6718048212898,0.9017788153598107,-7.1860493277490605,224.56999999999607,456.3260493277412,201.15000000000146
2021-08-31,201.15000000000146,184.70000000000073,237.65000000000146,82.51482707716265,507.6997066977492,40.29212721515887,30.064049399640847,228.48988389353374,0.9266169166555647,-65.81560481592896,324.1999999999971,714.2156048159231,-55.95000000000073
2021-09-01,-55.95000000000073,-109.34999999999854,170.70000000000073,78.58986280278182,391.51641247138105,43.48962695010488,32.249720436565504,192.66806319940508,0.9346516043119375,-213.05442004803626,179.9300000000003,572.9144200480368,157.90000000000146
2021-09-02,157.90000000000146,138.75,185.79999999999927,81.29412319059621,476.1608908085327,51.27828550581822,34.326746136514664,155.71264513762537,0.936945698576507,-148.80910986104936,218.38000000000102,585.5691098610514,89.44999999999709
2021-09-03,89.44999999999709,61.14999999999782,127.89999999999782,82.632416624142,490.1961053673913,57.051106439703034,36.476861158083885,143.84382974499195,0.9182643299338551,-84.70933125080774,184.14999999999782,453.00933125080337,54.20000000000073
2021-09-06,54.20000000000073,-21.549999999999272,84.0,83.40705733043853,471.8099579850714,58.87821493160425,38.665163391515634,132.72457780906498,0.8935635913906075,-76.95526105945828,149.0,374.9552610594583,-15.700000000000728
2021-09-07,-15.700000000000728,-39.45000000000073,149.5,82.26247316418913,395.2952969203943,53.54139719719922,40.09418290304279,106.2011942693522,0.891992994264519,-134.82635356088576,87.31999999999971,309.4663535608852,-8.599999999998545
2021-09-08,-8.599999999998545,-22.25,129.20000000000073,81.60188828977398,335.1359239976773,44.32520783535284,41.085946654181086,84.33580273327841,0.8818695707920596,-79.08396621731663,23.270000000000437,125.6239662173175,15.75
2021-09-09,15.75,56.400000000001455,76.95000000000073,81.88873016594995,304.1011341313206,34.61356536795671,42.00687013738093,78.52163894372224,0.8497809419257768,-25.268860999145545,12.0,49.268860999145545,-13.950000000000728
2021-09-13,-13.950000000000728,-8.25,109.19999999999709,80.68878660267667,251.46431624714387,23.126206905933998,42.48922952982364,68.16904202903328,0.8346596022626088,-26.328004332412092,-8.290000000000873,9.748004332410346,24.700000000000728
2021-09-14,24.700000000000728,-40.349999999998545,71.5,81.21369730598705,239.34240741419126,13.54189377541195,43.16211412968079,76.80957322456938,0.8081537947432488,-3.4847269414349284,15.970000000001164,35.42472694143726,139.45000000000073
2021-09-15,139.45000000000073,131.79999999999927,145.79999999999927,83.87809196069033,328.2867530922995,12.945010330112495,44.109202092483216,93.31261344310452,0.806712655217445,-1.5026364830882812,123.95000000000437,249.402636483097,110.04999999999927
2021-09-16,110.04999999999927,90.29999999999927,134.14999999999782,85.61231292989319,379.89185267999346,16.106819699282028,45.32235554285711,124.07202435190696,0.7987671085268615,-35.545058260308,178.8000000000029,393.1450582603138,-44.349999999998545
2021-09-17,-44.349999999998545,-124.5,255.29999999999927,81.79378005796289,290.80293898932723,11.568599641183482,46.81775987477613,145.9523398575492,0.8472824335836359,-126.99569680225977,91.27000000000407,309.5356968022679,-188.25
2021-09-20,-188.25,-46.94999999999709,260.9500000000007,67.94149430290054,88.87921379075124,-6.767677695095699,46.48555740582864,59.229256969612415,0.9024171503877647,-304.1054023418292,-105.29999999999927,93.50540234183063,165.09999999999854
2021-09-21,165.09999999999854,111.5,252.25,72.36228600682828,220.11531861864933,-10.225695646916563,45.86525939178948,64.65464111236336,0.9326768510198634,-135.15064806025111,23.400000000001455,181.95064806025403,-15.349999999998545
2021-09-22,-15.349999999998545,-34.25,86.45000000000073,71.37677900760622,177.4632761361645,-15.669624848281956,45.41755705278416,92.93965028392196,0.9020066148114597,-154.8015548503754,2.610000000000582,160.02155485037656,276.2999999999993
2021-09-23,276.2999999999993,152.10000000000218,197.35000000000218,77.35505426727896,393.26150598467575,-3.4247690858739475,45.7976091136402,187.80048530600976,0.9437211443718813,-33.97087220382309,240.21999999999753,514.4108722038181,30.25
2021-09-24,30.25,-44.25,128.25,77.89929703798023,367.0433051867185,3.5706483895583574,46.435934747765906,186.5569687456524,0.9261390195398209,-132.71551058464684,216.86000000000058,566.435510584648,1.8999999999978172
2021-09-27,1.8999999999978172,-77.10000000000218,140.59999999999854,77.93516733132064,319.75086449515584,5.091739302611018,46.87722245098363,141.9157523982456,0.9161411540177324,-157.53947797400178,127.11999999999898,411.77947797399975,-106.5
2021-09-28,-106.5,-157.85000000000218,336.75,70.98090508985364,184.8174158958027,-3.8275495791102685,45.448771983099824,76.66292473275162,0.9913308854474082,-248.56320967401552,-16.700000000000728,215.16320967401407,-37.29999999999927
2021-09-29,-37.29999999999927,53.349999999998545,173.59999999999854,68.66976093805695,127.84842710969679,-14.398196294913134,44.12235369149344,48.53325793454303,0.9924719553330932,-203.16059149716602,-86.93000000000393,29.300591497158166,-93.14999999999782
2021-09-30,-93.14999999999782,-100.75,156.8000000000029,63.14067391703924,30.071970161738136,-28.981151463398646,42.71593738935138,17.980889264737492,0.9900244555123286,-318.71077481881366,-139.11999999999898,40.4707748188157,-86.10000000000218
2021-10-01,-86.10000000000218,0.1499999999978172,104.25,58.455574624880526,-48.557625859830296,-44.79851279518641,40.453262156387154,-58.68950206152777,0.9911488294356374,-382.27728296088026,-160.9900000000016,60.297282960877055,159.20000000000073
2021-10-04,159.20000000000073,75.70000000000073,169.5500000000029,63.80366546330083,95.89005758814892,-44.80382597080853,39.273503496299725,18.3554231605015,1.0004312901106969,-122.85230610013969,30.979999999999563,184.8123061001388,131.04999999999927
2021-10-05,131.04999999999927,160.95000000000073,192.54999999999927,67.5113006055005,196.68138324306346,-36.59252542117633,38.516905776255776,63.16729953093838,0.9993116200138559,-46.505081465173134,147.28999999999724,341.0850814651676,-176.29999999999927
2021-10-06,-176.29999999999927,-215.5,271.4499999999971,58.7872966057463,17.66386547732327,-43.1926177211748,38.01791135967132,26.598357259072113,1.0470823388135229,-206.98395509793772,-15.950000000000728,175.08395509793627,144.34999999999854
2021-10-07,144.34999999999854,-20.200000000000728,93.75,63.00286931389978,140.4120167470137,-38.1686377545698,37.55455940141432,72.80358369232601,1.0493393262524928,-114.37629928525348,93.95999999999549,302.29629928524446,104.85000000000218
2021-10-08,104.85000000000218,8.350000000002183,101.5,65.74381719876186,212.56041451407873,-28.556083493170092,37.47133629035675,116.2855195430916,1.0291486004082036,-53.59143933418818,126.18000000000029,305.95143933418876,50.75
2021-10-11,50.75,78.40000000000146,202.85000000000218,67.01752065923495,228.20235924553344,-19.958856259582404,37.77204331956761,133.48309825151446,1.0336739743600076,-79.29779213756774,125.9900000000016,331.27779213757094,46.0
2021-10-12,46.0,76.15000000000146,143.70000000000073,68.17266461571812,237.64204467946183,-12.706340827158897,38.0512712752634,123.39285462815845,1.0144354200555479,-109.32262994910707,138.0600000000013,385.4426299491097,169.79999999999927
2021-10-13,169.79999999999927,63.900000000001455,147.04999999999927,72.06229297165822,353.1164387221979,1.2527335581092416,38.9528926976788,182.69604877065123,1.014127916505408,-40.00636152947118,204.70999999999913,449.42636152946943,176.79999999999927
2021-10-14,176.79999999999927,65.70000000000073,102.04999999999927,75.4293722188293,459.26091355923927,19.127459835373372,40.20721164320589,202.49553713349724,1.0062268902654994,-53.72766338284055,271.869999999999,597.4676633828385,138.5
2021-10-18,138.5,-23.049999999999272,97.85000000000218,77.69702981529491,518.0594584180071,36.03160629745065,41.801237048156416,195.26136162052882,1.0064440860427204,-109.78762734877819,293.99999999999636,697.7876273487709,-58.29999999999927
2021-10-19,-58.29999999999927,-183.59999999999854,226.75,74.57692514089447,398.45819729560753,38.79982928579406,42.70448979900336,145.42362566056755,1.0254477874844286,-214.87760855301167,141.13999999999578,497.15760855300323,-152.15000000000146
2021-10-20,-152.15000000000146,-173.3000000000029,248.95000000000073,67.01355288479076,213.4671043228591,26.485094067194098,42.245787689758,85.29725607630074,1.0574806464275732,-288.4146853020211,-65.94000000000233,156.53468530201644,-88.5
2021-10-21,-88.5,-204.60000000000218,336.2000000000007,63.010598812417264,108.30482374647909,9.363841034469829,40.766112168868574,48.25035564329687,1.1188325028799997,-370.308696137934,-157.7100000000064,54.888696137921215,-63.19999999999709
2021-10-22,-63.19999999999709,-115.79999999999927,279.90000000000146,60.24312240143737,39.09084724695276,-8.279275064160458,39.30735370169221,26.8659209664703,1.1529074273026942,-452.27797246583214,-176.18000000000393,99.91797246582428,10.5
2021-10-25,10.5,-104.09999999999854,272.90000000000146,60.553106936594006,42.97873428069215,-20.602371556620568,37.53772814670391,6.928160410836695,1.1774811504179323,-320.59846725175885,-95.35000000000582,129.8984672517472,143.0
2021-10-26,143.0,113.90000000000146,211.15000000000146,64.60117685266093,161.18156970993368,-20.44218831670139,36.21017047914951,36.54809549805595,1.1673753545122711,-54.844212365358544,77.71999999999753,210.2842123653536,-57.45000000000073
2021-10-27,-57.45000000000073,-84.89999999999782,174.14999999999782,61.85487775691876,89.90069374860832,-25.211783082020617,35.12130145526327,33.088904509972394,1.1557176904273663,-81.71668312102338,31.399999999997817,144.516683121019,-353.7000000000007
2021-10-28,-353.7000000000007,-330.40000000000146,391.25,48.25391456444727,-228.62606541787318,-51.66975730889237,33.17000442795946,-98.19163549023918,1.2590217337429865,-539.9533106045164,-258.13000000000466,23.693310604507133,-185.59999999999854
2021-10-29,-185.59999999999854,-161.39999999999782,302.75,42.920688556312456,-358.99592336215574,-79.48910176345316,32.1133278397654,-175.4273708571443,1.3037413682911219,-808.4076457489682,-355.08000000000175,98.24764574896471,258.0
2021-11-01,258.0,146.5,257.0,51.02407422348338,-87.52980024720091,-78.2127032855864,30.923078186532962,-116.49976021128398,1.3057198350318493,-504.16544278777656,-57.93000000000393,388.3054427877687,-40.70000000000073
2021-11-02,-40.70000000000073,-81.95000000000073,164.65000000000146,49.82244034046455,-111.132493547575,-77.65064134398446,29.497036295834153,-91.43030447666101,1.2809555432756157,-370.27892674049144,-22.74000000000524,324.79892674048097,-59.75
